date;ticker;price
2015-02-19;JNJ;100.7
2015-02-20;JNJ;100.26
2015-02-23;JNJ;100.18
2015-02-24;JNJ;100.7
2015-02-25;JNJ;101.21
2015-02-26;JNJ;102.8
2015-02-27;JNJ;102.51
2015-03-02;JNJ;103.22
2015-03-03;JNJ;102.34
2015-03-04;JNJ;101.65
2015-03-05;JNJ;102.52
2015-03-06;JNJ;100.11
2015-03-09;JNJ;100.66
2015-03-10;JNJ;99.53
2015-03-11;JNJ;98.32
2015-03-12;JNJ;99.83
2015-03-13;JNJ;99.21
2015-03-16;JNJ;101.06
2015-03-17;JNJ;99.89
2015-03-18;JNJ;101.46
2015-03-19;JNJ;101.69
2015-03-20;JNJ;102.4
2015-03-23;JNJ;102.98
2015-03-24;JNJ;101.96
2015-03-25;JNJ;100.34
2015-03-26;JNJ;100.14
2015-03-27;JNJ;100.34
2015-03-30;JNJ;101.55
2015-03-31;JNJ;100.6
2015-04-01;JNJ;99.15
2015-04-02;JNJ;99.64
2015-04-06;JNJ;99.16
2015-04-07;JNJ;100.1
2015-04-08;JNJ;100.16
2015-04-09;JNJ;101.33
2015-04-10;JNJ;102.06
2015-04-13;JNJ;100.55
2015-04-14;JNJ;100.52
2015-04-15;JNJ;100.6
2015-04-16;JNJ;99.79
2015-04-17;JNJ;99.58
2015-04-20;JNJ;100.21
2015-04-21;JNJ;100.3
2015-04-22;JNJ;100.43
2015-04-23;JNJ;100.46
2015-04-24;JNJ;101.08
2015-04-27;JNJ;100.58
2015-04-28;JNJ;100.74
2015-04-29;JNJ;100.39
2015-04-30;JNJ;99.2
2015-05-01;JNJ;100.13
2015-05-04;JNJ;100.35
2015-05-05;JNJ;99.5
2015-05-06;JNJ;99.17
2015-05-07;JNJ;99.66
2015-05-08;JNJ;101.47
2015-05-11;JNJ;101.03
2015-05-12;JNJ;100.47
2015-05-13;JNJ;100.55
2015-05-14;JNJ;101.83
2015-05-15;JNJ;102.3
2015-05-18;JNJ;103.42
2015-05-19;JNJ;103.96
2015-05-20;JNJ;103.6
2015-05-21;JNJ;102.42
2015-05-22;JNJ;101.35
2015-05-26;JNJ;100.82
2015-05-27;JNJ;101.13
2015-05-28;JNJ;101.15
2015-05-29;JNJ;100.14
2015-06-01;JNJ;100.04
2015-06-02;JNJ;99.98
2015-06-03;JNJ;100.09
2015-06-04;JNJ;99.23
2015-06-05;JNJ;98.59
2015-06-08;JNJ;97.96
2015-06-09;JNJ;98.21
2015-06-10;JNJ;98.88
2015-06-11;JNJ;99.24
2015-06-12;JNJ;98.35
2015-06-15;JNJ;97.49
2015-06-16;JNJ;98.36
2015-06-17;JNJ;98.73
2015-06-18;JNJ;100.36
2015-06-19;JNJ;99.86
2015-06-22;JNJ;100.09
2015-06-23;JNJ;99.78
2015-06-24;JNJ;99.33
2015-06-25;JNJ;99.12
2015-06-26;JNJ;99.64
2015-06-29;JNJ;97.68
2015-06-30;JNJ;97.46
2015-07-01;JNJ;98.47
2015-07-02;JNJ;98.44
2015-07-06;JNJ;98.2
2015-07-07;JNJ;98.92
2015-07-08;JNJ;97.77
2015-07-09;JNJ;98.4
2015-07-10;JNJ;99.53
2015-07-13;JNJ;100.27
2015-07-14;JNJ;99.78
2015-07-15;JNJ;100.42
2015-07-16;JNJ;101.11
2015-07-17;JNJ;100.08
2015-07-20;JNJ;100.37
2015-07-21;JNJ;100.34
2015-07-22;JNJ;100.18
2015-07-23;JNJ;100.2
2015-07-24;JNJ;99.15
2015-07-27;JNJ;98.28
2015-07-28;JNJ;99.02
2015-07-29;JNJ;99.73
2015-07-30;JNJ;99.84
2015-07-31;JNJ;100.21
2015-08-03;JNJ;100.02
2015-08-04;JNJ;99.8
2015-08-05;JNJ;100.52
2015-08-06;JNJ;99.07
2015-08-07;JNJ;98.85
2015-08-10;JNJ;99.79
2015-08-11;JNJ;99.01
2015-08-12;JNJ;98.71
2015-08-13;JNJ;98.48
2015-08-14;JNJ;98.81
2015-08-17;JNJ;99.87
2015-08-18;JNJ;99.37
2015-08-19;JNJ;99.31
2015-08-20;JNJ;98.79
2015-08-21;JNJ;95.56
2015-08-24;JNJ;92.82
2015-08-25;JNJ;90.73
2015-08-26;JNJ;95.11
2015-08-27;JNJ;96.22
2015-08-28;JNJ;95.17
2015-08-31;JNJ;93.98
2015-09-01;JNJ;92.09
2015-09-02;JNJ;93.35
2015-09-03;JNJ;92.64
2015-09-04;JNJ;91.31
2015-09-08;JNJ;93.94
2015-09-09;JNJ;92.22
2015-09-10;JNJ;92.72
2015-09-11;JNJ;92.93
2015-09-14;JNJ;93.32
2015-09-15;JNJ;94.4
2015-09-16;JNJ;94.61
2015-09-17;JNJ;94.84
2015-09-18;JNJ;93.39
2015-09-21;JNJ;93.13
2015-09-22;JNJ;93.24
2015-09-23;JNJ;92.99
2015-09-24;JNJ;92.48
2015-09-25;JNJ;91.0
2015-09-28;JNJ;91.37
2015-09-29;JNJ;93.04
2015-09-30;JNJ;93.35
2015-10-01;JNJ;93.17
2015-10-02;JNJ;93.93
2015-10-05;JNJ;94.76
2015-10-06;JNJ;93.42
2015-10-07;JNJ;94.98
2015-10-08;JNJ;95.08
2015-10-09;JNJ;95.37
2015-10-12;JNJ;95.99
2015-10-13;JNJ;95.45
2015-10-14;JNJ;94.53
2015-10-15;JNJ;97.15
2015-10-16;JNJ;98.24
2015-10-19;JNJ;97.94
2015-10-20;JNJ;97.59
2015-10-21;JNJ;97.63
2015-10-22;JNJ;99.53
2015-10-23;JNJ;100.31
2015-10-26;JNJ;99.94
2015-10-27;JNJ;100.19
2015-10-28;JNJ;100.48
2015-10-29;JNJ;101.37
2015-10-30;JNJ;101.03
2015-11-02;JNJ;102.17
2015-11-03;JNJ;101.96
2015-11-04;JNJ;101.94
2015-11-05;JNJ;102.33
2015-11-06;JNJ;101.92
2015-11-09;JNJ;100.84
2015-11-10;JNJ;101.45
2015-11-11;JNJ;101.86
2015-11-12;JNJ;100.27
2015-11-13;JNJ;99.88
2015-11-16;JNJ;101.22
2015-11-17;JNJ;101.5
2015-11-18;JNJ;102.67
2015-11-19;JNJ;102.49
2015-11-20;JNJ;102.48
2015-11-23;JNJ;102.77
2015-11-24;JNJ;102.04
2015-11-25;JNJ;101.96
2015-11-27;JNJ;102.37
2015-11-30;JNJ;101.24
2015-12-01;JNJ;102.36
2015-12-02;JNJ;102.05
2015-12-03;JNJ;100.79
2015-12-04;JNJ;102.95
2015-12-07;JNJ;103.32
2015-12-08;JNJ;102.42
2015-12-09;JNJ;102.15
2015-12-10;JNJ;102.64
2015-12-11;JNJ;101.68
2015-12-14;JNJ;102.15
2015-12-15;JNJ;104.13
2015-12-16;JNJ;105.25
2015-12-17;JNJ;103.64
2015-12-18;JNJ;101.95
2015-12-21;JNJ;101.58
2015-12-22;JNJ;102.71
2015-12-23;JNJ;103.49
2015-12-24;JNJ;103.72
2015-12-28;JNJ;103.22
2015-12-29;JNJ;104.03
2015-12-30;JNJ;103.78
2015-12-31;JNJ;102.72
2016-01-04;JNJ;100.48
2016-01-05;JNJ;100.9
2016-01-06;JNJ;100.39
2016-01-07;JNJ;99.22
2016-01-08;JNJ;98.16
2016-01-11;JNJ;97.57
2016-01-12;JNJ;98.24
2016-01-13;JNJ;97.02
2016-01-14;JNJ;98.89
2016-01-15;JNJ;97.0
2016-01-19;JNJ;97.5
2016-01-20;JNJ;95.75
2016-01-21;JNJ;95.94
2016-01-22;JNJ;96.75
2016-01-25;JNJ;96.4
2016-01-26;JNJ;101.18
2016-01-27;JNJ;102.16
2016-01-28;JNJ;102.27
2016-01-29;JNJ;104.44
2016-02-01;JNJ;104.37
2016-02-02;JNJ;103.41
2016-02-03;JNJ;104.14
2016-02-04;JNJ;103.9
2016-02-05;JNJ;100.54
2016-02-08;JNJ;102.0
2016-02-09;JNJ;101.97
2016-02-10;JNJ;101.73
2016-02-11;JNJ;101.7
2016-02-12;JNJ;101.82
2016-02-16;JNJ;102.32
2016-02-17;JNJ;102.5
2016-02-18;JNJ;104.24
2016-02-19;JNJ;104.16
2016-02-22;JNJ;104.75
2016-02-23;JNJ;104.08
2016-02-24;JNJ;104.96
2016-02-25;JNJ;106.38
2016-02-26;JNJ;105.78
2016-02-29;JNJ;105.21
2016-03-01;JNJ;107.22
2016-03-02;JNJ;107.04
2016-03-03;JNJ;106.65
2016-03-04;JNJ;106.5
2016-03-07;JNJ;106.74
2016-03-08;JNJ;106.22
2016-03-09;JNJ;106.84
2016-03-10;JNJ;107.14
2016-03-11;JNJ;107.71
2016-03-14;JNJ;107.66
2016-03-15;JNJ;107.76
2016-03-16;JNJ;107.41
2016-03-17;JNJ;106.74
2016-03-18;JNJ;107.5
2016-03-21;JNJ;107.28
2016-03-22;JNJ;107.38
2016-03-23;JNJ;108.5
2016-03-24;JNJ;108.31
2016-03-28;JNJ;108.23
2016-03-29;JNJ;109.14
2016-03-30;JNJ;108.98
2016-03-31;JNJ;108.2
2016-04-01;JNJ;109.19
2016-04-04;JNJ;108.59
2016-04-05;JNJ;108.95
2016-04-06;JNJ;109.42
2016-04-07;JNJ;109.27
2016-04-08;JNJ;109.1
2016-04-11;JNJ;108.97
2016-04-12;JNJ;109.6
2016-04-13;JNJ;109.87
2016-04-14;JNJ;109.84
2016-04-15;JNJ;110.18
2016-04-18;JNJ;110.93
2016-04-19;JNJ;112.68
2016-04-20;JNJ;113.58
2016-04-21;JNJ;113.57
2016-04-22;JNJ;113.32
2016-04-25;JNJ;113.51
2016-04-26;JNJ;112.91
2016-04-27;JNJ;112.77
2016-04-28;JNJ;112.48
2016-04-29;JNJ;112.08
2016-05-02;JNJ;112.75
2016-05-03;JNJ;112.69
2016-05-04;JNJ;112.22
2016-05-05;JNJ;112.88
2016-05-06;JNJ;112.74
2016-05-09;JNJ;113.72
2016-05-10;JNJ;114.67
2016-05-11;JNJ;114.37
2016-05-12;JNJ;114.23
2016-05-13;JNJ;113.56
2016-05-16;JNJ;114.44
2016-05-17;JNJ;113.83
2016-05-18;JNJ;113.59
2016-05-19;JNJ;112.85
2016-05-20;JNJ;112.64
2016-05-23;JNJ;112.16
2016-05-24;JNJ;112.69
2016-05-25;JNJ;113.35
2016-05-26;JNJ;112.9
2016-05-27;JNJ;113.06
2016-05-31;JNJ;112.69
2016-06-01;JNJ;112.78
2016-06-02;JNJ;114.49
2016-06-03;JNJ;114.76
2016-06-06;JNJ;115.77
2016-06-07;JNJ;115.73
2016-06-08;JNJ;115.8
2016-06-09;JNJ;117.0
2016-06-10;JNJ;117.01
2016-06-13;JNJ;116.79
2016-06-14;JNJ;117.12
2016-06-15;JNJ;116.41
2016-06-16;JNJ;116.64
2016-06-17;JNJ;115.48
2016-06-20;JNJ;116.54
2016-06-21;JNJ;116.18
2016-06-22;JNJ;116.46
2016-06-23;JNJ;117.38
2016-06-24;JNJ;115.63
2016-06-27;JNJ;116.55
2016-06-28;JNJ;118.23
2016-06-29;JNJ;119.33
2016-06-30;JNJ;121.3
2016-07-01;JNJ;121.29
2016-07-05;JNJ;122.27
2016-07-06;JNJ;122.64
2016-07-07;JNJ;122.51
2016-07-08;JNJ;122.85
2016-07-11;JNJ;122.93
2016-07-12;JNJ;122.92
2016-07-13;JNJ;123.0
2016-07-14;JNJ;123.18
2016-07-15;JNJ;123.0
2016-07-18;JNJ;123.14
2016-07-19;JNJ;125.25
2016-07-20;JNJ;125.14
2016-07-21;JNJ;125.15
2016-07-22;JNJ;125.03
2016-07-25;JNJ;124.89
2016-07-26;JNJ;125.15
2016-07-27;JNJ;124.77
2016-07-28;JNJ;124.46
2016-07-29;JNJ;125.23
2016-08-01;JNJ;125.4
2016-08-02;JNJ;124.85
2016-08-03;JNJ;123.9
2016-08-04;JNJ;123.86
2016-08-05;JNJ;124.24
2016-08-08;JNJ;123.65
2016-08-09;JNJ;123.43
2016-08-10;JNJ;123.36
2016-08-11;JNJ;123.77
2016-08-12;JNJ;123.22
2016-08-15;JNJ;122.31
2016-08-16;JNJ;120.33
2016-08-17;JNJ;121.31
2016-08-18;JNJ;120.72
2016-08-19;JNJ;119.92
2016-08-22;JNJ;119.13
2016-08-23;JNJ;119.44
2016-08-24;JNJ;118.71
2016-08-25;JNJ;118.57
2016-08-26;JNJ;119.04
2016-08-29;JNJ;119.92
2016-08-30;JNJ;119.47
2016-08-31;JNJ;119.34
2016-09-01;JNJ;119.08
2016-09-02;JNJ;119.32
2016-09-06;JNJ;119.75
2016-09-07;JNJ;119.61
2016-09-08;JNJ;119.47
2016-09-09;JNJ;118.23
2016-09-12;JNJ;119.16
2016-09-13;JNJ;117.61
2016-09-14;JNJ;117.86
2016-09-15;JNJ;118.63
2016-09-16;JNJ;118.25
2016-09-19;JNJ;117.66
2016-09-20;JNJ;117.95
2016-09-21;JNJ;118.91
2016-09-22;JNJ;119.46
2016-09-23;JNJ;118.81
2016-09-26;JNJ;117.78
2016-09-27;JNJ;119.22
2016-09-28;JNJ;119.39
2016-09-29;JNJ;117.27
2016-09-30;JNJ;118.13
2016-10-03;JNJ;118.81
2016-10-04;JNJ;118.82
2016-10-05;JNJ;119.18
2016-10-06;JNJ;118.75
2016-10-07;JNJ;119.24
2016-10-10;JNJ;119.8
2016-10-11;JNJ;117.64
2016-10-12;JNJ;117.97
2016-10-13;JNJ;118.26
2016-10-14;JNJ;117.56
2016-10-17;JNJ;118.49
2016-10-18;JNJ;115.41
2016-10-19;JNJ;114.59
2016-10-20;JNJ;114.87
2016-10-21;JNJ;113.44
2016-10-24;JNJ;113.61
2016-10-25;JNJ;113.96
2016-10-26;JNJ;114.56
2016-10-27;JNJ;115.7
2016-10-28;JNJ;115.33
2016-10-31;JNJ;115.99
2016-11-01;JNJ;115.34
2016-11-02;JNJ;114.86
2016-11-03;JNJ;115.03
2016-11-04;JNJ;115.11
2016-11-07;JNJ;116.66
2016-11-08;JNJ;117.05
2016-11-09;JNJ;120.31
2016-11-10;JNJ;119.54
2016-11-11;JNJ;118.47
2016-11-14;JNJ;116.6
2016-11-15;JNJ;116.32
2016-11-16;JNJ;116.36
2016-11-17;JNJ;116.57
2016-11-18;JNJ;115.36
2016-11-21;JNJ;115.0
2016-11-22;JNJ;112.74
2016-11-23;JNJ;113.07
2016-11-25;JNJ;114.13
2016-11-28;JNJ;113.13
2016-11-29;JNJ;112.48
2016-11-30;JNJ;111.3
2016-12-01;JNJ;111.38
2016-12-02;JNJ;111.96
2016-12-05;JNJ;111.94
2016-12-06;JNJ;112.06
2016-12-07;JNJ;111.1
2016-12-08;JNJ;110.99
2016-12-09;JNJ;112.26
2016-12-12;JNJ;115.36
2016-12-13;JNJ;115.89
2016-12-14;JNJ;114.99
2016-12-15;JNJ;115.89
2016-12-16;JNJ;115.88
2016-12-19;JNJ;116.02
2016-12-20;JNJ;115.66
2016-12-21;JNJ;115.31
2016-12-22;JNJ;115.44
2016-12-23;JNJ;115.96
2016-12-27;JNJ;115.91
2016-12-28;JNJ;115.1
2016-12-29;JNJ;115.49
2016-12-30;JNJ;115.21
2010-01-04;JPM;42.85
2010-01-05;JPM;43.68
2010-01-06;JPM;43.92
2010-01-07;JPM;44.79
2010-01-08;JPM;44.68
2010-01-11;JPM;44.53
2010-01-12;JPM;43.49
2010-01-13;JPM;44.25
2010-01-14;JPM;44.69
2010-01-15;JPM;43.68
2010-01-19;JPM;43.28
2010-01-20;JPM;43.4
2010-01-21;JPM;40.54
2010-01-22;JPM;39.16
2010-01-25;JPM;39.21
2010-01-26;JPM;38.44
2010-01-27;JPM;39.33
2010-01-28;JPM;39.48
2010-01-29;JPM;38.94
2010-02-01;JPM;39.63
2010-02-02;JPM;40.55
2010-02-03;JPM;40.29
2010-02-04;JPM;38.35
2010-02-05;JPM;38.3
2010-02-08;JPM;37.7
2010-02-09;JPM;38.39
2010-02-10;JPM;38.87
2010-02-11;JPM;39.02
2010-02-12;JPM;38.95
2010-02-16;JPM;40.07
2010-02-17;JPM;40.04
2010-02-18;JPM;40.41
2010-02-19;JPM;40.03
2010-02-22;JPM;40.85
2010-02-23;JPM;39.88
2010-02-24;JPM;40.85
2010-02-25;JPM;40.64
2010-02-26;JPM;41.97
2010-03-01;JPM;41.83
2010-03-02;JPM;41.62
2010-03-03;JPM;41.53
2010-03-04;JPM;41.92
2010-03-05;JPM;42.81
2010-03-08;JPM;42.59
2010-03-09;JPM;42.42
2010-03-10;JPM;42.93
2010-03-11;JPM;43.18
2010-03-12;JPM;43.15
2010-03-15;JPM;43.07
2010-03-16;JPM;43.24
2010-03-17;JPM;43.79
2010-03-18;JPM;43.64
2010-03-19;JPM;43.45
2010-03-22;JPM;43.74
2010-03-23;JPM;44.58
2010-03-24;JPM;44.94
2010-03-25;JPM;44.94
2010-03-26;JPM;45.02
2010-03-29;JPM;44.86
2010-03-30;JPM;44.58
2010-03-31;JPM;44.75
2010-04-01;JPM;45.18
2010-04-05;JPM;45.34
2010-04-06;JPM;45.84
2010-04-07;JPM;45.32
2010-04-08;JPM;45.76
2010-04-09;JPM;45.98
2010-04-12;JPM;46.14
2010-04-13;JPM;45.87
2010-04-14;JPM;47.73
2010-04-15;JPM;47.81
2010-04-16;JPM;45.55
2010-04-19;JPM;45.39
2010-04-20;JPM;45.88
2010-04-21;JPM;45.35
2010-04-22;JPM;44.74
2010-04-23;JPM;44.94
2010-04-26;JPM;43.89
2010-04-27;JPM;42.41
2010-04-28;JPM;43.46
2010-04-29;JPM;44.0
2010-04-30;JPM;42.58
2010-05-03;JPM;43.53
2010-05-04;JPM;42.47
2010-05-05;JPM;42.63
2010-05-06;JPM;40.81
2010-05-07;JPM;40.76
2010-05-10;JPM;41.95
2010-05-11;JPM;41.55
2010-05-12;JPM;41.69
2010-05-13;JPM;40.81
2010-05-14;JPM;39.89
2010-05-17;JPM;39.84
2010-05-18;JPM;39.02
2010-05-19;JPM;39.38
2010-05-20;JPM;37.83
2010-05-21;JPM;40.05
2010-05-24;JPM;38.62
2010-05-25;JPM;38.94
2010-05-26;JPM;38.78
2010-05-27;JPM;40.42
2010-05-28;JPM;39.58
2010-06-01;JPM;38.54
2010-06-02;JPM;39.55
2010-06-03;JPM;39.1
2010-06-04;JPM;37.62
2010-06-07;JPM;36.72
2010-06-08;JPM;37.78
2010-06-09;JPM;37.12
2010-06-10;JPM;38.29
2010-06-11;JPM;38.09
2010-06-14;JPM;37.33
2010-06-15;JPM;38.25
2010-06-16;JPM;38.52
2010-06-17;JPM;38.44
2010-06-18;JPM;39.18
2010-06-21;JPM;38.87
2010-06-22;JPM;38.33
2010-06-23;JPM;38.89
2010-06-24;JPM;38.03
2010-06-25;JPM;39.44
2010-06-28;JPM;38.54
2010-06-29;JPM;37.06
2010-06-30;JPM;36.61
2010-07-01;JPM;36.08
2010-07-02;JPM;35.83
2010-07-06;JPM;36.33
2010-07-07;JPM;38.15
2010-07-08;JPM;38.16
2010-07-09;JPM;38.85
2010-07-12;JPM;39.19
2010-07-13;JPM;40.48
2010-07-14;JPM;40.35
2010-07-15;JPM;40.46
2010-07-16;JPM;39.0
2010-07-19;JPM;39.04
2010-07-20;JPM;39.63
2010-07-21;JPM;38.42
2010-07-22;JPM;39.35
2010-07-23;JPM;39.83
2010-07-26;JPM;40.33
2010-07-27;JPM;40.69
2010-07-28;JPM;40.32
2010-07-29;JPM;40.21
2010-07-30;JPM;40.28
2010-08-02;JPM;41.64
2010-08-03;JPM;41.08
2010-08-04;JPM;41.29
2010-08-05;JPM;41.27
2010-08-06;JPM;40.44
2010-08-09;JPM;39.82
2010-08-10;JPM;39.17
2010-08-11;JPM;37.77
2010-08-12;JPM;37.81
2010-08-13;JPM;37.5
2010-08-16;JPM;37.69
2010-08-17;JPM;37.48
2010-08-18;JPM;37.89
2010-08-19;JPM;37.07
2010-08-20;JPM;37.14
2010-08-23;JPM;36.88
2010-08-24;JPM;36.21
2010-08-25;JPM;36.23
2010-08-26;JPM;35.63
2010-08-27;JPM;36.6
2010-08-30;JPM;35.85
2010-08-31;JPM;36.26
2010-09-01;JPM;37.74
2010-09-02;JPM;38.16
2010-09-03;JPM;39.17
2010-09-07;JPM;38.28
2010-09-08;JPM;39.12
2010-09-09;JPM;40.1
2010-09-10;JPM;39.76
2010-09-13;JPM;41.12
2010-09-14;JPM;40.72
2010-09-15;JPM;40.98
2010-09-16;JPM;40.99
2010-09-17;JPM;40.06
2010-09-20;JPM;41.19
2010-09-21;JPM;40.59
2010-09-22;JPM;39.94
2010-09-23;JPM;39.1
2010-09-24;JPM;39.75
2010-09-27;JPM;39.08
2010-09-28;JPM;38.95
2010-09-29;JPM;38.41
2010-09-30;JPM;38.06
2010-10-01;JPM;38.81
2010-10-04;JPM;38.95
2010-10-05;JPM;39.64
2010-10-06;JPM;39.9
2010-10-07;JPM;39.52
2010-10-08;JPM;39.31
2010-10-11;JPM;39.73
2010-10-12;JPM;40.4
2010-10-13;JPM;39.84
2010-10-14;JPM;38.72
2010-10-15;JPM;37.15
2010-10-18;JPM;38.2
2010-10-19;JPM;37.69
2010-10-20;JPM;38.1
2010-10-21;JPM;37.7
2010-10-22;JPM;37.7
2010-10-25;JPM;37.07
2010-10-26;JPM;37.2
2010-10-27;JPM;37.54
2010-10-28;JPM;37.51
2010-10-29;JPM;37.63
2010-11-01;JPM;37.42
2010-11-02;JPM;36.96
2010-11-03;JPM;37.72
2010-11-04;JPM;39.8
2010-11-05;JPM;40.94
2010-11-08;JPM;40.51
2010-11-09;JPM;39.9
2010-11-10;JPM;40.62
2010-11-11;JPM;40.02
2010-11-12;JPM;39.61
2010-11-15;JPM;40.08
2010-11-16;JPM;39.61
2010-11-17;JPM;39.18
2010-11-18;JPM;39.66
2010-11-19;JPM;39.41
2010-11-22;JPM;38.51
2010-11-23;JPM;37.63
2010-11-24;JPM;38.16
2010-11-26;JPM;37.5
2010-11-29;JPM;37.91
2010-11-30;JPM;37.4
2010-12-01;JPM;38.15
2010-12-02;JPM;39.31
2010-12-03;JPM;39.61
2010-12-06;JPM;39.9
2010-12-07;JPM;39.25
2010-12-08;JPM;40.26
2010-12-09;JPM;40.81
2010-12-10;JPM;41.43
2010-12-13;JPM;41.51
2010-12-14;JPM;40.79
2010-12-15;JPM;40.21
2010-12-16;JPM;40.01
2010-12-17;JPM;39.67
2010-12-20;JPM;39.95
2010-12-21;JPM;41.0
2010-12-22;JPM;42.16
2010-12-23;JPM;42.08
2010-12-27;JPM;42.67
2010-12-28;JPM;42.61
2010-12-29;JPM;42.36
2010-12-30;JPM;42.23
2010-12-31;JPM;42.42
2011-01-03;JPM;43.58
2011-01-04;JPM;44.16
2011-01-05;JPM;44.7
2011-01-06;JPM;44.48
2011-01-07;JPM;43.64
2011-01-10;JPM;43.4
2011-01-11;JPM;43.6
2011-01-12;JPM;44.71
2011-01-13;JPM;44.45
2011-01-14;JPM;44.91
2011-01-18;JPM;44.75
2011-01-19;JPM;43.71
2011-01-20;JPM;44.75
2011-01-21;JPM;45.29
2011-01-24;JPM;45.02
2011-01-25;JPM;44.87
2011-01-26;JPM;44.98
2011-01-27;JPM;45.1
2011-01-28;JPM;44.54
2011-01-31;JPM;44.94
2011-02-01;JPM;45.93
2011-02-02;JPM;45.45
2011-02-03;JPM;45.46
2011-02-04;JPM;44.59
2011-02-07;JPM;45.5
2011-02-08;JPM;45.74
2011-02-09;JPM;45.11
2011-02-10;JPM;45.53
2011-02-11;JPM;46.57
2011-02-14;JPM;46.54
2011-02-15;JPM;46.82
2011-02-16;JPM;47.94
2011-02-17;JPM;47.82
2011-02-18;JPM;48.0
2011-02-22;JPM;46.01
2011-02-23;JPM;45.96
2011-02-24;JPM;45.91
2011-02-25;JPM;46.68
2011-02-28;JPM;46.69
2011-03-01;JPM;45.6
2011-03-02;JPM;45.21
2011-03-03;JPM;46.08
2011-03-04;JPM;45.52
2011-03-07;JPM;45.19
2011-03-08;JPM;46.4
2011-03-09;JPM;46.56
2011-03-10;JPM;45.53
2011-03-11;JPM;45.74
2011-03-14;JPM;45.3
2011-03-15;JPM;44.61
2011-03-16;JPM;43.81
2011-03-17;JPM;44.56
2011-03-18;JPM;45.74
2011-03-21;JPM;45.63
2011-03-22;JPM;45.47
2011-03-23;JPM;45.6
2011-03-24;JPM;45.73
2011-03-25;JPM;45.86
2011-03-28;JPM;45.96
2011-03-29;JPM;46.02
2011-03-30;JPM;46.45
2011-03-31;JPM;46.1
2011-04-01;JPM;46.35
2011-04-04;JPM;46.34
2011-04-05;JPM;46.58
2011-04-06;JPM;47.64
2011-04-07;JPM;47.4
2011-04-08;JPM;46.84
2011-04-11;JPM;46.86
2011-04-12;JPM;46.64
2011-04-13;JPM;46.25
2011-04-14;JPM;44.97
2011-04-15;JPM;44.89
2011-04-18;JPM;43.96
2011-04-19;JPM;44.65
2011-04-20;JPM;44.56
2011-04-21;JPM;44.68
2011-04-25;JPM;44.61
2011-04-26;JPM;45.12
2011-04-27;JPM;45.5
2011-04-28;JPM;45.85
2011-04-29;JPM;45.63
2011-05-02;JPM;45.18
2011-05-03;JPM;45.92
2011-05-04;JPM;45.5
2011-05-05;JPM;45.17
2011-05-06;JPM;45.04
2011-05-09;JPM;44.96
2011-05-10;JPM;45.16
2011-05-11;JPM;44.23
2011-05-12;JPM;44.09
2011-05-13;JPM;43.15
2011-05-16;JPM;42.88
2011-05-17;JPM;43.81
2011-05-18;JPM;44.08
2011-05-19;JPM;44.0
2011-05-20;JPM;43.13
2011-05-23;JPM;42.55
2011-05-24;JPM;42.34
2011-05-25;JPM;42.27
2011-05-26;JPM;42.45
2011-05-27;JPM;42.79
2011-05-31;JPM;43.24
2011-06-01;JPM;41.76
2011-06-02;JPM;41.61
2011-06-03;JPM;41.57
2011-06-06;JPM;40.53
2011-06-07;JPM;40.72
2011-06-08;JPM;40.39
2011-06-09;JPM;40.98
2011-06-10;JPM;41.05
2011-06-13;JPM;41.67
2011-06-14;JPM;41.6
2011-06-15;JPM;40.68
2011-06-16;JPM;40.36
2011-06-17;JPM;40.8
2011-06-20;JPM;40.48
2011-06-21;JPM;40.91
2011-06-22;JPM;40.69
2011-06-23;JPM;40.07
2011-06-24;JPM;39.49
2011-06-27;JPM;39.88
2011-06-28;JPM;39.54
2011-06-29;JPM;40.45
2011-06-30;JPM;40.94
2011-07-01;JPM;41.58
2011-07-05;JPM;41.03
2011-07-06;JPM;40.56
2011-07-07;JPM;41.32
2011-07-08;JPM;40.74
2011-07-11;JPM;39.43
2011-07-12;JPM;39.39
2011-07-13;JPM;39.62
2011-07-14;JPM;40.35
2011-07-15;JPM;39.98
2011-07-18;JPM;39.83
2011-07-19;JPM;40.39
2011-07-20;JPM;40.96
2011-07-21;JPM;42.29
2011-07-22;JPM;42.19
2011-07-25;JPM;41.69
2011-07-26;JPM;41.44
2011-07-27;JPM;40.67
2011-07-28;JPM;40.68
2011-07-29;JPM;40.45
2011-08-01;JPM;40.44
2011-08-02;JPM;39.84
2011-08-03;JPM;39.9
2011-08-04;JPM;37.92
2011-08-05;JPM;37.6
2011-08-08;JPM;34.06
2011-08-09;JPM;36.4
2011-08-10;JPM;34.37
2011-08-11;JPM;36.69
2011-08-12;JPM;35.91
2011-08-15;JPM;36.88
2011-08-16;JPM;36.03
2011-08-17;JPM;36.57
2011-08-18;JPM;35.19
2011-08-19;JPM;34.35
2011-08-22;JPM;33.41
2011-08-23;JPM;34.78
2011-08-24;JPM;35.83
2011-08-25;JPM;35.72
2011-08-26;JPM;36.21
2011-08-29;JPM;37.64
2011-08-30;JPM;37.06
2011-08-31;JPM;37.56
2011-09-01;JPM;36.3
2011-09-02;JPM;34.63
2011-09-06;JPM;33.44
2011-09-07;JPM;34.82
2011-09-08;JPM;33.51
2011-09-09;JPM;32.08
2011-09-12;JPM;32.42
2011-09-13;JPM;32.49
2011-09-14;JPM;32.8
